Id,SalePrice
1664,423884.92912468576
1665,286981.00492469646
1666,291644.7288926
1667,308270.57046186604
1668,307330.85406884534
1669,291102.5329538829
1670,308871.83353075973
1671,268506.35403046553
1672,385525.22426626395
1673,285724.36918650573
1674,256807.53353894158
1675,192579.55238876987
1676,200098.88790023146
1677,218671.55839836557
1678,401908.9065889817
1679,325798.96920842706
1680,288673.289676471
1681,251423.57283107314
1682,288553.8325363051
1683,198184.80028634385
1684,201297.13363533543
1685,178688.99423483928
1686,178620.49300780735
1687,179363.92695962713
1688,210743.9605753611
1689,207756.83371006727
1690,214826.21786741988
1691,202417.2880374769
1692,259479.80788248015
1693,180356.2240419216
1694,193312.2524183088
1695,181480.6979280031
1696,276330.5123584157
1697,185746.54946912784
1698,323922.5416603543
1699,304162.93517884315
1700,254172.787407168
1701,282375.38649341237
1702,256382.93849133194
1703,259203.24395633634
1704,280474.62581889663
1705,241241.35362777376
1706,374787.8460263641
1707,197353.6072195564
1708,206344.17515643506
1709,265229.32741295086
1710,235485.93245834444
1711,266969.64376083744
1712,262616.7539042931
1713,263227.3655510848
1714,224251.93323147768
1715,205283.14552046527
1716,184497.69190746947
1717,189934.08242309588
1718,132673.13139227248
1719,213970.41882918036
1720,246812.68776430358
1721,181016.33589004521
1722,120276.77467592742
1723,162878.861227264
1724,224633.42165905825
1725,238990.22930296982
1726,186178.34535758948
1727,153741.93069898785
1728,193892.93368309696
1729,170623.31970989733
1730,167684.8818429418
1731,116169.7725659954
1732,119665.06675448996
1733,110102.81327394565
1734,112691.08351230418
1735,130353.39785395894
1736,104961.07077742653
1737,327228.48886425776
1738,245475.17941028887
1739,274931.62116351194
1740,199433.21097627893
1741,190561.89135614253
1742,177976.28953318164
1743,182331.89832423028
1744,301751.36733794404
1745,222224.13918443356
1746,224153.3230524441
1747,227990.4761265391
1748,230034.52382325364
1749,159822.24545812473
1750,154339.4731595852
1751,256400.93902648526
1752,113689.37637035368
1753,154348.84450822911
1754,231784.77295858372
1755,173440.69355195976
1756,133007.8762584029
1757,99814.01468622364
1758,150693.07544908585
1759,181044.66652459145
1760,169279.25720866333
1761,162520.63746696158
1762,171750.57570891507
1763,171727.63751452422
1764,110640.25959909969
1765,199767.19205487316
1766,204713.3593693048
1767,250347.0628706229
1768,144954.4496946007
1769,183943.52381485008
1770,159467.15874438715
1771,116902.13522693753
1772,129383.93389352417
1773,111368.07384135114
1774,154113.78542367957
1775,144781.39097423694
1776,132009.53528746503
1777,99327.14288179559
1778,142970.84726840846
1779,119791.58877249417
1780,191486.3775118073
1781,119033.97650764842
1782,51118.563111757685
1783,131643.46072636597
1784,88776.49002174084
1785,111626.79216548387
1786,142677.61405603943
1787,172040.24291397916
1788,16436.329526219808
1789,99108.83978413959
1790,41918.06047275412
1791,209592.34736421384
1792,173319.13641171466
1793,153799.7468415702
1794,179518.85427503503
1795,131094.77168089413
1796,131670.61905576504
1797,138669.00088405708
1798,105579.45228710916
1799,104807.59957896295
1800,105862.70824955386
1801,101985.19663263072
1802,155307.59867762873
1803,170634.89001545688
1804,134707.78160797275
1805,147096.4178204076
1806,137532.99829485855
1807,172471.86563738954
1808,119086.4030305823
1809,120839.55268962617
1810,142214.82073273888
1811,63142.64644511888
1812,101358.42734243983
1813,117221.37315179413
1814,77872.27304747846
1815,17157.140324803593
1816,94222.74115974578
1817,98523.5461651858
1818,157413.34823644027
1819,124217.14657363907
1820,46756.28479289805
1821,114045.95184346015
1822,156387.9512896515
1823,21187.76275361475
1824,135726.46526887576
1825,137609.01827181486
1826,97726.38892626349
1827,99810.74313803326
1828,135828.27238305664
1829,153368.9268536971
1830,159690.58857984823
1831,184516.56069878122
1832,112933.5097368302
1833,157212.70051562652
1834,127263.6376849793
1835,126674.11902405234
1836,126990.15998383734
1837,92608.80969463062
1838,115587.99605057813
1839,84576.8861013577
1840,151892.37179295166
1841,136481.2120245705
1842,79531.34995971207
1843,125090.90186615015
1844,128493.94528986356
1845,133137.9921718755
1846,148324.27529856638
1847,164779.89400807378
1848,5625.634618820681
1849,123193.7424639315
1850,119632.99875386368
1851,148442.78502219735
1852,124534.46927741874
1853,124712.64169446687
1854,183533.90520371922
1855,155428.275087721
1856,239885.41459033435
1857,131940.22295113635
1858,130128.54780187324
1859,115952.09293329279
1860,156534.80928797048
1861,114870.46325346414
1862,282615.9665203137
1863,280932.03348708764
1864,280947.94398816774
1865,316581.1288348961
1866,311739.49537667754
1867,236348.29186735518
1868,290374.59613297303
1869,225450.66449579556
1870,246591.1729573331
1871,244382.54900079343
1872,174687.11607463943
1873,231038.332257971
1874,145335.89587122487
1875,211475.68454811076
1876,210933.42793344177
1877,224575.78545823303
1878,218097.62998179143
1879,112968.11441115878
1880,146343.40144304006
1881,241672.8346734299
1882,254357.40049420396
1883,195035.7107697521
1884,210431.29101706232
1885,259850.06633832311
1886,279849.51910839585
1887,236346.78422826395
1888,284982.6099198708
1889,169310.63708368788
1890,114160.53370306018
1891,143980.8601674026
1892,72355.01310423744
1893,136998.021297989
1894,106586.27249397343
1895,160725.47810722754
1896,119687.64377875539
1897,113374.61303982447
1898,119254.81523879856
1899,144169.40869467665
1900,149917.96444565972
1901,166831.13004551159
1902,144181.3619003145
1903,215898.1334839401
1904,131882.74100692553
1905,193148.82269607048
1906,159674.22653800301
1907,209178.60139684455
1908,130201.79153947305
1909,151147.75206284324
1910,135173.726794103
1911,217331.36286397238
1912,290847.9950165011
1913,167252.88699207787
1914,49843.5287881259
1915,256745.35837051627
1916,26374.79423085024
1917,259486.26687026216
1918,148345.12608956924
1919,190152.70386475517
1920,179472.14147896256
1921,335332.0380905043
1922,295683.21745935135
1923,228594.2559276473
1924,229220.64471693226
1925,228979.735898912
1926,336441.5562415312
1927,129622.27144693403
1928,166196.05332529085
1929,112696.7910573043
1930,136562.7127113024
1931,140124.0883718343
1932,138122.71806831245
1933,156487.66837172658
1934,187454.77616272494
1935,183659.3716464287
1936,188615.56802995363
1937,189951.120859134
1938,178084.27860072558
1939,242454.35010886216
1940,194628.95794123225
1941,183388.15576340258
1942,200902.84547640523
1943,205928.6623739053
1944,278246.16293366137
1945,328872.9990914427
1946,163867.54608217394
1947,274896.4384389664
1948,176801.74617295992
1949,254841.2008703251
1950,212832.70219289022
1951,276328.9113620776
1952,237889.25722973794
1953,198590.18624085165
1954,223841.6536264061
1955,132035.55440692347
1956,310616.04766074964
1957,179404.28191546164
1958,305197.96085025975
1959,132830.18205247098
1960,95006.7994103469
1961,114307.03428675397
1962,116505.48707896261
1963,129437.69597342121
1964,108913.9243612925
1965,135807.27238134062
1966,151643.7644873052
1967,273993.80968990363
1968,345939.51006878517
1969,335458.10206800303
1970,347609.4739326793
1971,389207.16787892766
1972,333203.4960592019
1973,265834.4051576683
1974,293253.24872010574
1975,421880.3643647975
1976,294020.98395268596
1977,343977.7599750869
1978,303290.3319271342
1979,299767.2069496552
1980,192989.87230598112
1981,308441.40199474036
1982,230175.46574006812
1983,213518.3407044371
1984,185832.72913422133
1985,239352.63128132047
1986,238728.85445657466
1987,198930.27283177502
1988,183224.9122144091
1989,209132.43923440878
1990,228509.8274490696
1991,223929.49497587094
1992,247373.66570431902
1993,186858.46537357126
1994,245673.12313798792
1995,199566.8986209596
1996,293436.30662556156
1997,286903.3294647548
1998,305726.01686827303
1999,264202.5679941601
2000,301298.4890936578
2001,265318.3915285324
2002,252907.34313148004
2003,260245.59216339956
2004,278581.16247265367
2005,227995.4098830372
2006,217300.64813766978
2007,261551.74149623327
2008,225853.7944048755
2009,196512.37091565877
2010,212896.17177884164
2011,158446.81490014493
2012,183357.11324249674
2013,173631.95249070646
2014,193621.57302815537
2015,204414.50938942912
2016,194449.8903085529
2017,206616.51568158483
2018,112190.53422042727
2019,131695.18244505045
2020,81354.19923958578
2021,93693.26088343351
2022,194564.66111039836
2023,134126.1814176205
2024,276367.15912596486
2025,339618.6011560764
2026,183428.59129332565
2027,152334.09437524155
2028,169660.77973206714
2029,171493.93442665157
2030,264764.2749604096
2031,249264.33733759983
2032,237187.44889312517
2033,259547.76045072475
2034,176940.78934821347
2035,240567.39833080303
2036,227237.73147052852
2037,230196.5948552012
2038,294633.87163588847
2039,211491.39234807086
2040,344394.52221731585
2041,269198.4251969438
2042,214140.90533522074
2043,174259.24451030488
2044,192224.7552853115
2045,212891.62162987003
2046,133631.55012857518
2047,133291.50019136257
2048,137370.54833779298
2049,127765.09668455296
2050,181880.38619079534
2051,111524.09554142458
2052,131512.83408333384
2053,145765.42608358758
2054,68546.53720555292
2055,159428.2339241244
2056,147326.10798969097
2057,104852.67089554574
2058,217597.2036269405
2059,137699.7841441359
2060,194152.29415305378
2061,200222.62432226166
2062,117194.69783662027
2063,107397.81555166095
2064,126661.48645935603
2065,118580.49433012772
2066,187760.63904596097
2067,121470.3165226439
2068,132867.80825517979
2069,72841.43014186854
2070,99638.85588385467
2071,77910.4786897183
2072,147409.39410051843
2073,135572.41030935617
2074,187469.32216301677
2075,154477.37598037394
2076,124168.08594352193
2077,129991.73188058147
2078,109197.77365539153
2079,144687.55743087758
2080,127143.42055908404
2081,118624.6572812947
2082,109074.95706914528
2083,137975.62963164086
2084,98447.8918480028
2085,109009.98053264455
2086,158331.8154250339
2087,131595.22942203237
2088,105076.49046798609
2089,66169.51913203462
2090,121126.24601330399
2091,77873.33615461388
2092,149514.60761457216
2093,133478.75522493967
2094,140182.59279665537
2095,130147.06733352318
2096,81486.67507195123
2097,91330.06685673236
2098,141467.07551450818
2099,16069.497686880408
2100,50622.004073993536
2101,105429.67152653681
2102,150197.97369116824
2103,96075.06946129282
2104,139516.6901806707
2105,127861.0698498839
2106,24612.065015080152
2107,215788.3642201326
2108,126256.99464135757
2109,103075.48667447339
2110,132986.52957067406
2111,175155.394951849
2112,131486.55514683202
2113,116515.08129497012
2114,121144.6852863892
2115,158221.32973768143
2116,117496.16526473803
2117,154461.63602770003
2118,130714.69353078422
2119,110205.87289517256
2120,115768.92297323956
2121,68904.27319315192
2122,97683.27056438569
2123,101493.93960476597
2124,185796.39756842144
2125,135945.14519171952
2126,149794.79094689735
2127,168654.59101108648
2128,137007.08219498978
2129,115512.5211057933
2130,131936.87408535043
2131,164908.93557096948
2132,130131.4519890293
2133,142508.78738873336
2134,136172.99620249192
2135,119069.7883412498
2136,26516.83340987726
2137,108984.38487136783
2138,137342.12460246496
2139,156803.2052100366
2140,140638.9030538872
2141,156139.18613697728
2142,122795.45015779114
2143,137669.5840029954
2144,95752.85956858983
2145,138114.85720707383
2146,186325.98385286191
2147,151893.73696359247
2148,158310.32810589438
2149,130754.03895569197
2150,230686.56307384162
2151,136156.8679389709
2152,172066.07681835373
2153,191355.6330897177
2154,101169.48131444026
2155,154639.50735348673
2156,270348.50920818327
2157,250489.7112237881
2158,233909.57849614602
2159,219959.23944059783
2160,186618.79146766313
2161,255510.02255118685
2162,366934.8392704008
2163,317977.70776514173
2164,249215.4044210862
2165,208583.80731443944
2166,154289.13918931806
2167,224327.21385767078
2168,200814.97376181092
2169,200113.79279575776
2170,218964.8433804952
2171,160729.84767499007
2172,135210.0692363775
2173,194658.1104885349
2174,243082.33764474164
2175,295964.6488993515
2176,288591.67619760404
2177,240065.78344998928
2178,231710.1323315585
2179,154775.1210335754
2180,244020.19786092988
2181,200513.51954810251
2182,229121.22244700952
2183,194906.96789637068
2184,131073.75196431577
2185,125216.13211747399
2186,168943.43795344816
2187,161686.14088548138
2188,163648.14169249916
2189,283678.44688606565
2190,62827.05605229526
2191,64454.00886251428
2192,53342.37485256023
2193,105815.66263252287
2194,101904.86866648379
2195,93381.32846260024
2196,78359.60970610264
2197,98367.04750805115
2198,182967.88758071675
2199,190416.17726195604
2200,158205.42833994143
2201,147982.78740280727
2202,206146.60836479766
2203,127539.5617896854
2204,151490.05804058467
2205,106365.03495020606
2206,150072.27138084732
2207,201138.7984716599
2208,255880.27505786438
2209,197924.71990282065
2210,132685.503011944
2211,136658.3655414586
2212,121453.46989392466
2213,94937.52993124607
2214,135579.3380581648
2215,97594.45209117024
2216,149144.5240704494
2217,17496.41375286947
2218,76122.52230432024
2219,74616.82289974461
2220,47465.77601202228
2221,257621.04230022593
2222,243143.25676478795
2223,291670.0003207482
2224,231619.87733736797
2225,123331.55246980628
2226,191295.89139048918
2227,224870.97605818138
2228,271221.59589391155
2229,239668.226936599
2230,145315.49954647617
2231,206467.76837355038
2232,204340.08372836304
2233,190239.53238640167
2234,254692.26841758797
2235,217455.95375877176
2236,263792.2258232422
2237,309113.4834001516
2238,241911.5871038055
2239,125911.3992793695
2240,169013.11499312008
2241,133170.6148266939
2242,113939.89987148205
2243,113809.61772785918
2244,91974.17161029298
2245,89953.24993651197
2246,142241.8335461181
2247,125664.85815019277
2248,126373.43718125462
2249,117294.52650535735
2250,129799.81288847118
2251,106061.46978252474
2252,204185.85565344052
2253,163133.327851189
2254,185902.8938026225
2255,212607.52000201418
2256,188439.12246117526
2257,204577.5469770552
2258,180612.30770178995
2259,188020.44539642468
2260,170122.43866154266
2261,198445.1826616958
2262,214703.9308896304
2263,313193.3284317129
2264,384599.5957611624
2265,153473.2516630948
2266,262718.1486703555
2267,351789.3169795286
2268,354321.52814087196
2269,172821.48030294705
2270,207073.40855592786
2271,235696.6053446114
2272,243950.95481589803
2273,176391.8964525931
2274,205995.76790482545
2275,181051.90798575635
2276,190859.3713889417
2277,200482.52922026435
2278,173126.68744413595
2279,104629.92906189681
2280,99860.68170404847
2281,168006.2910467884
2282,185081.50762847968
2283,127950.76051636523
2284,109098.39839646075
2285,152222.35446995002
2286,121924.20005336142
2287,312968.89388597495
2288,260411.35027363308
2289,311121.89544697426
2290,355875.8170204607
2291,298042.96415047155
2292,368320.86008643446
2293,372098.34628024296
2294,328710.78124935384
2295,402536.5045768569
2296,251908.9426532748
2297,288589.6659744577
2298,293007.98276089755
2299,322917.7181606937
2300,302507.4879665991
2301,276626.2911098543
2302,254979.00227761426
2303,259588.02998505643
2304,240470.05766772985
2305,195336.36631406442
2306,197109.05835532787
2307,203938.2083995875
2308,226863.86501732928
2309,273608.3560760882
2310,212004.33968784468
2311,221267.9700685448
2312,186843.78129521332
2313,179272.6248812591
2314,192764.657843352
2315,182021.08777055558
2316,207871.33796204062
2317,196324.74724823277
2318,173494.16506597743
2319,193789.31555954338
2320,194498.09519509965
2321,258265.57596908434
2322,206550.69831399032
2323,195197.5384069613
2324,201408.40797821147
2325,210819.08155920304
2326,187228.24023327132
2327,213326.1349385946
2328,227214.5626562428
2329,202419.24527523963
2330,196573.42137023032
2331,317387.43745974003
2332,351554.1379727041
2333,306232.040544399
2334,255940.81601967168
2335,274587.6807568897
2336,301864.1447507934
2337,195107.90998372989
2338,267975.2262520447
2339,244576.67806846037
2340,366156.4905843918
2341,208304.84092636238
2342,252238.27889856318
2343,237664.69020412018
2344,234890.32518728933
2345,240606.6370189215
2346,210991.51945261908
2347,193119.8207748867
2348,237907.363675035
2349,172677.72825775406
2350,268768.41283969017
2351,239142.63379706786
2352,262857.819659579
2353,253658.55679651228
2354,136723.03385286842
2355,151384.880887991
2356,162903.41821296414
2357,212280.78611651988
2358,195433.99028882588
2359,133770.33186814788
2360,124085.81790908444
2361,143510.18221142952
2362,281683.0013641901
2363,150778.7363758196
2364,195289.65245745092
2365,229394.02744835214
2366,195658.7471268698
2367,222231.3256248666
2368,203373.6799701049
2369,209354.95283434837
2370,177843.3573831005
2371,152968.80674475146
2372,188605.44423183048
2373,279810.71191328036
2374,290753.35301795456
2375,236375.96445264894
2376,303978.95704564656
2377,321487.10635102045
2378,159347.56203042058
2379,239952.9194572132
2380,154430.99629311165
2381,181901.18770682852
2382,234517.32074727485
2383,228606.0222278642
2384,260489.3706132201
2385,176613.36878784368
2386,145233.87337078265
2387,128983.75314274378
2388,109902.34962322697
2389,131627.39446664293
2390,152957.52076651616
2391,132795.1078978539
2392,100492.86010334891
2393,187698.31600837264
2394,134434.46034187445
2395,210543.86143887666
2396,160864.23653563013
2397,226756.62547570787
2398,130797.676001772
2399,32940.569398069696
2400,37565.96856168372
2401,118737.36539663066
2402,149802.33721757558
2403,137836.28043054923
2404,142626.96938702435
2405,169880.60192488454
2406,150751.14611012716
2407,124781.89860653057
2408,153334.77103618364
2409,116152.29605499184
2410,200025.41452732746
2411,115244.94178037456
2412,153012.3429780972
2413,118735.87446905597
2414,136372.95809370227
2415,129800.33310976921
2416,137987.41465814755
2417,128599.97483151656
2418,123952.72879068734
2419,111109.01860032202
2420,116228.0280440079
2421,131801.812010877
2422,107807.125166994
2423,113933.77543029486
2424,156638.49606719188
2425,235294.52512910235
2426,154814.71647929022
2427,117232.14957895613
2428,197211.53901732265
2429,105950.51637972839
2430,141446.95820071822
2431,102643.28467421507
2432,133814.4972312571
2433,139295.96741735883
2434,130077.27019503055
2435,150836.74961159698
2436,98097.91610029706
2437,101182.85796046507
2438,108793.06259481044
2439,118186.05987821188
2440,138086.1959334113
2441,105361.47260029911
2442,99068.70989468199
2443,138914.97961976723
2444,136433.4268548062
2445,67184.18111488613
2446,118946.22360119567
2447,211001.18785036932
2448,141329.2808882738
2449,110616.16268374393
2450,171152.8715815064
2451,123064.82247528428
2452,221195.45265927276
2453,81915.32611476531
2454,122647.63249239133
2455,148731.90275472956
2456,135222.37449804432
2457,122546.64978352416
2458,121841.08909190976
2459,96831.38962873415
2460,154125.43741912715
2461,118330.64171002404
2462,128094.05245162355
2463,131890.4569193988
2464,180463.1512870874
2465,146419.82231211424
2466,104652.34221023502
2467,168886.74925334234
2468,84688.48942498554
2469,86391.3746597161
2470,200806.64058709907
2471,225492.97001975816
2472,188173.83904538903
2473,95008.38127778721
2474,67239.51517959469
2475,242999.94661475084
2476,94566.43327938224
2477,91459.81558092468
2478,166150.15788979706
2479,100027.77597429714
2480,132210.01142912236
2481,129327.21960061527
2482,117524.74178180023
2483,98230.1660782047
2484,141602.4560767258
2485,125149.87925991806
2486,143739.8937314839
2487,212654.57449919562
2488,179200.14972067805
2489,162346.8856768626
2490,150836.86977716506
2491,85686.87421303493
2492,198880.11807081074
2493,153205.40570185723
2494,158942.08836365555
2495,87358.25374649902
2496,238495.64832627628
2497,157972.53253031516
2498,97914.85629396368
2499,71489.12843850878
2500,117675.81805311929
2501,132480.95116584672
2502,147691.5053641614
2503,78321.52823219768
2504,183355.79580150516
2505,232563.08124888636
2506,263165.21707705193
2507,278736.9321336657
2508,263612.632167133
2509,231865.3407157943
2510,236657.96324977156
2511,199134.5667364683
2512,210657.89488489967
2513,243952.26061152312
2514,274788.33721366146
2515,140641.8851630168
2516,180072.5188813861
2517,143093.29432072485
2518,150111.22759143932
2519,223066.6818318385
2520,233392.67999146268
2521,200349.31063542695
2522,239415.61398872983
2523,114403.01470520039
2524,131372.71256488276
2525,136300.70036953472
2526,122407.6622174803
2527,109912.64394962782
2528,115169.30606755608
2529,128930.47531255096
2530,114104.42384836491
2531,257930.17232037213
2532,233199.97549516446
2533,218215.09962981584
2534,252671.47886086226
2535,289913.0999692333
2536,254205.43580391438
2537,254516.20425583067
2538,191179.2425188836
2539,208229.40778531757
2540,180753.53227582196
2541,198524.58887558215
2542,154982.03201697132
2543,126568.74349141837
2544,111727.10478601878
2545,146778.68588371918
2546,154396.09610318643
2547,161402.86887085013
2548,160346.54786124494
2549,162831.55930153577
2550,634895.0747089318
2551,144392.81059895147
2552,125421.54178546829
2553,58022.92936066998
2554,90328.02165465959
2555,125282.39030995051
2556,80289.72012382763
2557,104831.88996656094
2558,173452.30196101958
2559,118180.74276351783
2560,170164.8674404844
2561,154118.17079238564
2562,142563.57035474287
2563,140280.2492479246
2564,194622.08897143014
2565,143678.84926711506
2566,115440.0600088308
2567,100025.24968736962
2568,199061.2126707902
2569,201450.1428740883
2570,132911.93555680098
2571,159086.32874741353
2572,190021.4623847084
2573,239230.2819314603
2574,274581.41639934824
2575,138523.13782530086
2576,133593.80896240607
2577,166643.4931782693
2578,88164.10808438127
2579,22472.805177543953
2580,105071.5106410472
2581,124499.13113128691
2582,129402.62255684187
2583,271095.2037558306
2584,185575.00392910367
2585,190113.46607344452
2586,238525.46243258723
2587,223612.9079621068
2588,144778.1216332905
2589,161888.2412940687
2590,227712.52016817866
2591,259849.85324536328
2592,222581.08405076707
2593,271700.5077004723
2594,198617.88584829046
2595,223218.553570833
2596,323506.8954578158
2597,195342.37980245863
2598,270496.1622227758
2599,316131.48249035113
2600,162586.45574281894
2601,158017.23694004904
2602,56278.1765450362
2603,69923.69195683504
2604,65691.98528721201
2605,56376.83611327381
2606,149809.3129336519
2607,226880.08027815976
2608,215945.73809543945
2609,171112.59029108234
2610,105383.24831195822
2611,130993.14207264216
2612,162927.23648754595
2613,137269.31308688823
2614,118556.5201555881
2615,174260.52536448895
2616,176624.2381453634
2617,194874.81409196823
2618,236446.5326259156
2619,237506.80265536823
2620,199065.61133931333
2621,185481.76782134885
2622,197005.401569103
2623,244197.42968653922
2624,294442.45771583624
2625,261650.1033864898
2626,190710.0865415117
2627,183956.8435433471
2628,383778.06610464945
2629,387681.8348363758
2630,318902.8333440159
2631,391317.9297015901
2632,345641.60693525
2633,283996.2792121564
2634,347633.9517413067
2635,173543.50302492396
2636,208341.8008483603
2637,196575.97668006516
2638,260275.98019350402
2639,210555.30500693072
2640,171621.4484126625
2641,89869.46147662879
2642,188061.8384619899
2643,125912.83190373832
2644,131917.77899715805
2645,119638.0615630619
2646,114852.22971063538
2647,126617.39474522637
2648,151941.2144431373
2649,155129.428629252
2650,153090.14958851237
2651,140161.70927321434
2652,347145.99071352754
2653,259366.96293548413
2654,233404.45510730112
2655,346764.76777019387
2656,304004.5637350095
2657,311917.88777454745
2658,265382.68184304994
2659,280507.482316716
2660,304313.9034059526
2661,318380.6741156968
2662,329999.5930042659
2663,289408.96844997944
2664,265362.72326562915
2665,325484.7339289816
2666,281191.52573350247
2667,183770.4382698565
2668,198791.6977639523
2669,179002.4795447156
2670,279896.9718921025
2671,200080.9311375547
2672,206723.40692499315
2673,214846.89057484095
2674,227570.75707125047
2675,177101.22367204784
2676,205350.95487613103
2677,216255.61941696133
2678,256749.44208073674
2679,275560.5278405739
2680,285225.6189072294
2681,367888.6754768208
2682,311029.00284054095
2683,422834.048451095
2684,306504.39833723695
2685,327691.7988303226
2686,256338.0767011604
2687,283455.17296993674
2688,232221.8495716952
2689,213121.8917551377
2690,360096.78067583556
2691,186603.1000931206
2692,134655.70547450485
2693,204267.74639344506
2694,141726.6995173752
2695,216967.77484310733
2696,202109.7562846971
2697,191723.4287777174
2698,215387.2106337709
2699,178015.92837055877
2700,152558.57313532673
2701,158030.37630554696
2702,121200.77947290277
2703,155145.753449184
2704,158816.55283516704
2705,105243.86926321301
2706,104324.79870688252
2707,139174.7479971043
2708,113820.87070134992
2709,105780.6754432657
2710,119716.69978905481
2711,281546.2476046969
2712,352192.4230358392
2713,177031.5675021914
2714,152164.58287573012
2715,168661.44336103497
2716,144377.36444685177
2717,186589.27858497493
2718,225796.50942612777
2719,144991.74862516706
2720,222331.7447683023
2721,136587.45215753524
2722,175829.64944152127
2723,176329.91560780874
2724,112741.5295112828
2725,131229.77162254846
2726,130455.73766342096
2727,175804.2702312331
2728,187858.16590640938
2729,134062.73093676113
2730,144991.9247810057
2731,137033.9759780761
2732,119357.16706159583
2733,178840.5751644537
2734,169816.74853348394
